FarmApp,pg_catalog,regprocout_45,FarmApp,pg_catalog,regprocout,FUNCTION,,,,,,,cstring,,,,,,,,,,,,,,,FarmApp,pg_catalog,cstring,,,,,0,EXTERNAL,regprocout,,INTERNAL,GENERAL,NO,MODIFIES,YES,,YES,0,,,INVOKER,,,,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
FarmApp,pg_catalog,to_regproc_3494,FarmApp,pg_catalog,to_regproc,FUNCTION,,,,,,,regproc,,,,,,,,,,,,,,,FarmApp,pg_catalog,regproc,,,,,0,EXTERNAL,to_regproc,,INTERNAL,GENERAL,NO,MODIFIES,YES,,YES,0,,,INVOKER,,,,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
FarmApp,pg_catalog,to_regprocedure_3479,FarmApp,pg_catalog,to_regprocedure,FUNCTION,,,,,,,regprocedure,,,,,,,,,,,,,,,FarmApp,pg_catalog,regprocedure,,,,,0,EXTERNAL,to_regprocedure,,INTERNAL,GENERAL,NO,MODIFIES,YES,,YES,0,,,INVOKER,,,,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
FarmApp,pg_catalog,textin_46,FarmApp,pg_catalog,textin,FUNCTION,,,,,,,text,,,,,,,,,,,,,,,FarmApp,pg_catalog,text,,,,,0,EXTERNAL,textin,,INTERNAL,GENERAL,YES,MODIFIES,YES,,YES,0,,,INVOKER,,,,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
FarmApp,pg_catalog,textout_47,FarmApp,pg_catalog,textout,FUNCTION,,,,,,,cstring,,,,,,,,,,,,,,,FarmApp,pg_catalog,cstring,,,,,0,EXTERNAL,textout,,INTERNAL,GENERAL,YES,MODIFIES,YES,,YES,0,,,INVOKER,,,,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
FarmApp,pg_catalog,tidin_48,FarmApp,pg_catalog,tidin,FUNCTION,,,,,,,tid,,,,,,,,,,,,,,,FarmApp,pg_catalog,tid,,,,,0,EXTERNAL,tidin,,INTERNAL,GENERAL,YES,MODIFIES,YES,,YES,0,,,INVOKER,,,,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
FarmApp,pg_catalog,tidout_49,FarmApp,pg_catalog,tidout,FUNCTION,,,,,,,cstring,,,,,,,,,,,,,,,FarmApp,pg_catalog,cstring,,,,,0,EXTERNAL,tidout,,INTERNAL,GENERAL,YES,MODIFIES,YES,,YES,0,,,INVOKER,,,,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
FarmApp,pg_catalog,xidin_50,FarmApp,pg_catalog,xidin,FUNCTION,,,,,,,xid,,,,,,,,,,,,,,,FarmApp,pg_catalog,xid,,,,,0,EXTERNAL,xidin,,INTERNAL,GENERAL,YES,MODIFIES,YES,,YES,0,,,INVOKER,,,,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
FarmApp,pg_catalog,xidout_51,FarmApp,pg_catalog,xidout,FUNCTION,,,,,,,cstring,,,,,,,,,,,,,,,FarmApp,pg_catalog,cstring,,,,,0,EXTERNAL,xidout,,INTERNAL,GENERAL,YES,MODIFIES,YES,,YES,0,,,INVOKER,,,,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
FarmApp,pg_catalog,cidin_52,FarmApp,pg_catalog,cidin,FUNCTION,,,,,,,cid,,,,,,,,,,,,,,,FarmApp,pg_catalog,cid,,,,,0,EXTERNAL,cidin,,INTERNAL,GENERAL,YES,MODIFIES,YES,,YES,0,,,INVOKER,,,,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
FarmApp,pg_catalog,cidout_53,FarmApp,pg_catalog,cidout,FUNCTION,,,,,,,cstring,,,,,,,,,,,,,,,FarmApp,pg_catalog,cstring,,,,,0,EXTERNAL,cidout,,INTERNAL,GENERAL,YES,MODIFIES,YES,,YES,0,,,INVOKER,,,,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
FarmApp,pg_catalog,oidvectorin_54,FarmApp,pg_catalog,oidvectorin,FUNCTION,,,,,,,ARRAY,,,,,,,,,,,,,,,FarmApp,pg_catalog,oidvector,,,,,0,EXTERNAL,oidvectorin,,INTERNAL,GENERAL,YES,MODIFIES,YES,,YES,0,,,INVOKER,,,,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
FarmApp,pg_catalog,oidvectorout_55,FarmApp,pg_catalog,oidvectorout,FUNCTION,,,,,,,cstring,,,,,,,,,,,,,,,FarmApp,pg_catalog,cstring,,,,,0,EXTERNAL,oidvectorout,,INTERNAL,GENERAL,YES,MODIFIES,YES,,YES,0,,,INVOKER,,,,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
FarmApp,pg_catalog,boollt_56,FarmApp,pg_catalog,boollt,FUNCTION,,,,,,,boolean,,,,,,,,,,,,,,,FarmApp,pg_catalog,bool,,,,,0,EXTERNAL,boollt,,INTERNAL,GENERAL,YES,MODIFIES,YES,,YES,0,,,INVOKER,,,,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
FarmApp,pg_catalog,boolgt_57,FarmApp,pg_catalog,boolgt,FUNCTION,,,,,,,boolean,,,,,,,,,,,,,,,FarmApp,pg_catalog,bool,,,,,0,EXTERNAL,boolgt,,INTERNAL,GENERAL,YES,MODIFIES,YES,,YES,0,,,INVOKER,,,,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
FarmApp,pg_catalog,booleq_60,FarmApp,pg_catalog,booleq,FUNCTION,,,,,,,boolean,,,,,,,,,,,,,,,FarmApp,pg_catalog,bool,,,,,0,EXTERNAL,booleq,,INTERNAL,GENERAL,YES,MODIFIES,YES,,YES,0,,,INVOKER,,,,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
FarmApp,pg_catalog,chareq_61,FarmApp,pg_catalog,chareq,FUNCTION,,,,,,,boolean,,,,,,,,,,,,,,,FarmApp,pg_catalog,bool,,,,,0,EXTERNAL,chareq,,INTERNAL,GENERAL,YES,MODIFIES,YES,,YES,0,,,INVOKER,,,,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
FarmApp,pg_catalog,nameeq_62,FarmApp,pg_catalog,nameeq,FUNCTION,,,,,,,boolean,,,,,,,,,,,,,,,FarmApp,pg_catalog,bool,,,,,0,EXTERNAL,nameeq,,INTERNAL,GENERAL,YES,MODIFIES,YES,,YES,0,,,INVOKER,,,,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
FarmApp,pg_catalog,int2eq_63,FarmApp,pg_catalog,int2eq,FUNCTION,,,,,,,boolean,,,,,,,,,,,,,,,FarmApp,pg_catalog,bool,,,,,0,EXTERNAL,int2eq,,INTERNAL,GENERAL,YES,MODIFIES,YES,,YES,0,,,INVOKER,,,,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
FarmApp,pg_catalog,int2lt_64,FarmApp,pg_catalog,int2lt,FUNCTION,,,,,,,boolean,,,,,,,,,,,,,,,FarmApp,pg_catalog,bool,,,,,0,EXTERNAL,int2lt,,INTERNAL,GENERAL,YES,MODIFIES,YES,,YES,0,,,INVOKER,,,,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
FarmApp,pg_catalog,int4eq_65,FarmApp,pg_catalog,int4eq,FUNCTION,,,,,,,boolean,,,,,,,,,,,,,,,FarmApp,pg_catalog,bool,,,,,0,EXTERNAL,int4eq,,INTERNAL,GENERAL,YES,MODIFIES,YES,,YES,0,,,INVOKER,,,,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
FarmApp,pg_catalog,int4lt_66,FarmApp,pg_catalog,int4lt,FUNCTION,,,,,,,boolean,,,,,,,,,,,,,,,FarmApp,pg_catalog,bool,,,,,0,EXTERNAL,int4lt,,INTERNAL,GENERAL,YES,MODIFIES,YES,,YES,0,,,INVOKER,,,,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
FarmApp,pg_catalog,texteq_67,FarmApp,pg_catalog,texteq,FUNCTION,,,,,,,boolean,,,,,,,,,,,,,,,FarmApp,pg_catalog,bool,,,,,0,EXTERNAL,texteq,,INTERNAL,GENERAL,YES,MODIFIES,YES,,YES,0,,,INVOKER,,,,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
FarmApp,pg_catalog,starts_with_3696,FarmApp,pg_catalog,starts_with,FUNCTION,,,,,,,boolean,,,,,,,,,,,,,,,FarmApp,pg_catalog,bool,,,,,0,EXTERNAL,text_starts_with,,INTERNAL,GENERAL,YES,MODIFIES,YES,,YES,0,,,INVOKER,,,,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
FarmApp,pg_catalog,xideq_68,FarmApp,pg_catalog,xideq,FUNCTION,,,,,,,boolean,,,,,,,,,,,,,,,FarmApp,pg_catalog,bool,,,,,0,EXTERNAL,xideq,,INTERNAL,GENERAL,YES,MODIFIES,YES,,YES,0,,,INVOKER,,,,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
FarmApp,pg_catalog,xidneq_3308,FarmApp,pg_catalog,xidneq,FUNCTION,,,,,,,boolean,,,,,,,,,,,,,,,FarmApp,pg_catalog,bool,,,,,0,EXTERNAL,xidneq,,INTERNAL,GENERAL,YES,MODIFIES,YES,,YES,0,,,INVOKER,,,,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
FarmApp,pg_catalog,cideq_69,FarmApp,pg_catalog,cideq,FUNCTION,,,,,,,boolean,,,,,,,,,,,,,,,FarmApp,pg_catalog,bool,,,,,0,EXTERNAL,cideq,,INTERNAL,GENERAL,YES,MODIFIES,YES,,YES,0,,,INVOKER,,,,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
FarmApp,pg_catalog,charne_70,FarmApp,pg_catalog,charne,FUNCTION,,,,,,,boolean,,,,,,,,,,,,,,,FarmApp,pg_catalog,bool,,,,,0,EXTERNAL,charne,,INTERNAL,GENERAL,YES,MODIFIES,YES,,YES,0,,,INVOKER,,,,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
FarmApp,pg_catalog,charlt_1246,FarmApp,pg_catalog,charlt,FUNCTION,,,,,,,boolean,,,,,,,,,,,,,,,FarmApp,pg_catalog,bool,,,,,0,EXTERNAL,charlt,,INTERNAL,GENERAL,YES,MODIFIES,YES,,YES,0,,,INVOKER,,,,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
FarmApp,pg_catalog,charle_72,FarmApp,pg_catalog,charle,FUNCTION,,,,,,,boolean,,,,,,,,,,,,,,,FarmApp,pg_catalog,bool,,,,,0,EXTERNAL,charle,,INTERNAL,GENERAL,YES,MODIFIES,YES,,YES,0,,,INVOKER,,,,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
FarmApp,pg_catalog,chargt_73,FarmApp,pg_catalog,chargt,FUNCTION,,,,,,,boolean,,,,,,,,,,,,,,,FarmApp,pg_catalog,bool,,,,,0,EXTERNAL,chargt,,INTERNAL,GENERAL,YES,MODIFIES,YES,,YES,0,,,INVOKER,,,,NO,,,,NO,,,,,,,,,,,,,,,,,,,,,,,,
