FarmApp,api,35306_35385_4_not_null,IsDeleted IS NOT NULL
FarmApp,pg_catalog,11_3456_8_not_null,collcollate IS NOT NULL
FarmApp,pg_catalog,11_2604_3_not_null,adnum IS NOT NULL
FarmApp,pg_catalog,11_2396_3_not_null,description IS NOT NULL
FarmApp,pg_catalog,11_2600_20_not_null,aggmtransspace IS NOT NULL
FarmApp,pg_catalog,11_2612_7_not_null,laninline IS NOT NULL
FarmApp,pg_catalog,11_2610_5_not_null,indisunique IS NOT NULL
FarmApp,pg_catalog,11_2612_5_not_null,lanpltrusted IS NOT NULL
FarmApp,pg_catalog,11_1247_28_not_null,typcollation IS NOT NULL
FarmApp,pg_catalog,11_1247_9_not_null,typispreferred IS NOT NULL
FarmApp,tab,35308_35471_6_not_null,Quantity IS NOT NULL
FarmApp,pg_catalog,11_3602_3_not_null,cfgnamespace IS NOT NULL
FarmApp,pg_catalog,11_1259_11_not_null,reltuples IS NOT NULL
FarmApp,dist,35307_35334_3_not_null,IsDeleted IS NOT NULL
FarmApp,pg_catalog,11_2602_4_not_null,amoprighttype IS NOT NULL
FarmApp,pg_catalog,11_3592_1_not_null,objoid IS NOT NULL
FarmApp,pg_catalog,11_1259_23_not_null,relrowsecurity IS NOT NULL
FarmApp,pg_catalog,11_2615_3_not_null,nspowner IS NOT NULL
FarmApp,pg_catalog,11_3456_5_not_null,collprovider IS NOT NULL
FarmApp,pg_catalog,11_2616_5_not_null,opcowner IS NOT NULL
FarmApp,pg_catalog,11_1249_7_not_null,attndims IS NOT NULL
FarmApp,pg_catalog,11_2610_17_not_null,indclass IS NOT NULL
FarmApp,pg_catalog,11_2610_7_not_null,indisexclusion IS NOT NULL
FarmApp,dist,35307_35402_9_not_null,IsDeleted IS NOT NULL
FarmApp,pg_catalog,11_2607_2_not_null,conname IS NOT NULL
FarmApp,pg_catalog,11_3764_1_not_null,oid IS NOT NULL
FarmApp,pg_catalog,11_1214_7_not_null,deptype IS NOT NULL
FarmApp,api,35306_35312_4_not_null,PathUrl IS NOT NULL
FarmApp,pg_catalog,11_1259_26_not_null,relreplident IS NOT NULL
FarmApp,pg_catalog,11_2600_4_not_null,aggtransfn IS NOT NULL
FarmApp,pg_catalog,11_2600_5_not_null,aggfinalfn IS NOT NULL
FarmApp,pg_catalog,11_2605_5_not_null,castcontext IS NOT NULL
FarmApp,pg_catalog,11_2604_2_not_null,adrelid IS NOT NULL
FarmApp,pg_catalog,11_2328_4_not_null,fdwhandler IS NOT NULL
FarmApp,pg_catalog,11_2606_17_not_null,coninhcount IS NOT NULL
FarmApp,dist,35307_35341_2_not_null,RoleName IS NOT NULL
FarmApp,pg_catalog,11_1259_9_not_null,reltablespace IS NOT NULL
FarmApp,pg_catalog,11_1259_14_not_null,relhasindex IS NOT NULL
FarmApp,pg_catalog,11_1255_12_not_null,proleakproof IS NOT NULL
FarmApp,api,35306_35312_2_not_null,ApiMethodName IS NOT NULL
FarmApp,pg_catalog,11_3256_6_not_null,polroles IS NOT NULL
FarmApp,pg_catalog,11_3256_5_not_null,polpermissive IS NOT NULL
FarmApp,pg_catalog,11_1213_2_not_null,spcname IS NOT NULL
FarmApp,pg_catalog,11_2618_4_not_null,ev_type IS NOT NULL
FarmApp,pg_catalog,11_2610_6_not_null,indisprimary IS NOT NULL
FarmApp,pg_catalog,11_2610_16_not_null,indcollation IS NOT NULL
FarmApp,pg_catalog,11_6102_4_not_null,srsublsn IS NOT NULL
FarmApp,pg_catalog,11_2753_2_not_null,opfmethod IS NOT NULL
FarmApp,pg_catalog,11_2607_3_not_null,connamespace IS NOT NULL
FarmApp,information_schema,cardinal_number_domain_check,((VALUE >= 0))
FarmApp,pg_catalog,11_3601_8_not_null,prslextype IS NOT NULL
FarmApp,tab,35308_35471_1_not_null,Id IS NOT NULL
FarmApp,pg_catalog,11_2964_1_not_null,setdatabase IS NOT NULL
FarmApp,pg_catalog,11_2606_7_not_null,convalidated IS NOT NULL
FarmApp,pg_catalog,11_2619_3_not_null,stainherit IS NOT NULL
FarmApp,pg_catalog,11_2610_8_not_null,indimmediate IS NOT NULL
FarmApp,api,35306_35312_5_not_null,HttpMethod IS NOT NULL
FarmApp,pg_catalog,11_3600_5_not_null,dicttemplate IS NOT NULL
FarmApp,pg_catalog,11_1262_2_not_null,datname IS NOT NULL
FarmApp,pg_catalog,11_1249_1_not_null,attrelid IS NOT NULL
FarmApp,pg_catalog,11_1255_3_not_null,pronamespace IS NOT NULL
FarmApp,pg_catalog,11_3600_1_not_null,oid IS NOT NULL
FarmApp,pg_catalog,11_3541_5_not_null,rngcanonical IS NOT NULL
FarmApp,pg_catalog,11_2606_18_not_null,connoinherit IS NOT NULL
FarmApp,pg_catalog,11_2328_3_not_null,fdwowner IS NOT NULL
FarmApp,pg_catalog,11_2617_4_not_null,oprowner IS NOT NULL
FarmApp,pg_catalog,11_1259_2_not_null,relname IS NOT NULL
FarmApp,pg_catalog,11_1247_3_not_null,typnamespace IS NOT NULL
FarmApp,pg_catalog,11_3118_2_not_null,ftserver IS NOT NULL
FarmApp,pg_catalog,11_3381_7_not_null,stxkind IS NOT NULL
FarmApp,tab,35308_35471_4_not_null,SaleDate IS NOT NULL
FarmApp,pg_catalog,11_2328_1_not_null,oid IS NOT NULL
FarmApp,pg_catalog,11_1249_5_not_null,attlen IS NOT NULL
FarmApp,pg_catalog,11_1417_2_not_null,srvname IS NOT NULL
FarmApp,pg_catalog,11_2606_2_not_null,conname IS NOT NULL
FarmApp,pg_catalog,11_1255_11_not_null,prosecdef IS NOT NULL
FarmApp,pg_catalog,11_3601_5_not_null,prstoken IS NOT NULL
FarmApp,pg_catalog,11_826_2_not_null,defaclrole IS NOT NULL
FarmApp,pg_catalog,11_1136_2_not_null,tmpltrusted IS NOT NULL
FarmApp,pg_catalog,11_2610_12_not_null,indisready IS NOT NULL
FarmApp,pg_catalog,11_1262_3_not_null,datdba IS NOT NULL
FarmApp,pg_catalog,11_6100_2_not_null,subdbid IS NOT NULL
FarmApp,pg_catalog,11_1255_13_not_null,proisstrict IS NOT NULL
FarmApp,pg_catalog,11_2616_6_not_null,opcfamily IS NOT NULL
FarmApp,pg_catalog,11_1249_10_not_null,attbyval IS NOT NULL
FarmApp,pg_catalog,11_1247_25_not_null,typbasetype IS NOT NULL
FarmApp,pg_catalog,11_1260_5_not_null,rolcreaterole IS NOT NULL
FarmApp,pg_catalog,11_2604_4_not_null,adbin IS NOT NULL
FarmApp,pg_catalog,11_2617_9_not_null,oprright IS NOT NULL
FarmApp,pg_catalog,11_2610_10_not_null,indisvalid IS NOT NULL
FarmApp,pg_catalog,11_1247_21_not_null,typanalyze IS NOT NULL
FarmApp,pg_catalog,11_3079_3_not_null,extowner IS NOT NULL
FarmApp,pg_catalog,11_3603_4_not_null,mapdict IS NOT NULL
FarmApp,pg_catalog,11_1259_16_not_null,relpersistence IS NOT NULL
FarmApp,pg_catalog,11_2600_9_not_null,aggmtransfn IS NOT NULL
FarmApp,pg_catalog,11_2602_5_not_null,amopstrategy IS NOT NULL
FarmApp,dist,35307_35417_7_not_null,IsNetwork IS NOT NULL
FarmApp,pg_catalog,11_1136_7_not_null,tmpllibrary IS NOT NULL
FarmApp,pg_catalog,11_2620_1_not_null,oid IS NOT NULL
FarmApp,pg_catalog,11_3466_6_not_null,evtenabled IS NOT NULL
FarmApp,dist,35307_35341_1_not_null,Id IS NOT NULL
FarmApp,pg_catalog,11_1259_10_not_null,relpages IS NOT NULL
FarmApp,pg_catalog,11_2620_5_not_null,tgtype IS NOT NULL
FarmApp,api,35306_35385_1_not_null,Id IS NOT NULL
FarmApp,pg_catalog,11_1136_1_not_null,tmplname IS NOT NULL
FarmApp,pg_catalog,11_2606_6_not_null,condeferred IS NOT NULL
FarmApp,tab,35308_35449_6_not_null,IsDeleted IS NOT NULL
FarmApp,pg_catalog,11_6104_2_not_null,pubname IS NOT NULL
FarmApp,pg_catalog,11_1255_8_not_null,provariadic IS NOT NULL
FarmApp,pg_catalog,11_2328_5_not_null,fdwvalidator IS NOT NULL
FarmApp,pg_catalog,11_2613_3_not_null,data IS NOT NULL
FarmApp,pg_catalog,11_1249_19_not_null,attislocal IS NOT NULL
FarmApp,pg_catalog,11_3466_1_not_null,oid IS NOT NULL
FarmApp,dist,35307_35368_4_not_null,RegionName IS NOT NULL
FarmApp,pg_catalog,11_2619_17_not_null,stacoll1 IS NOT NULL
FarmApp,pg_catalog,11_1259_18_not_null,relnatts IS NOT NULL
FarmApp,pg_catalog,11_1418_2_not_null,umuser IS NOT NULL
FarmApp,pg_catalog,11_2619_19_not_null,stacoll3 IS NOT NULL
FarmApp,pg_catalog,11_2610_13_not_null,indislive IS NOT NULL
FarmApp,pg_catalog,11_1247_14_not_null,typarray IS NOT NULL
FarmApp,pg_catalog,11_1249_6_not_null,attnum IS NOT NULL
FarmApp,pg_catalog,11_2607_4_not_null,conowner IS NOT NULL
FarmApp,pg_catalog,11_2600_11_not_null,aggmfinalfn IS NOT NULL
FarmApp,pg_catalog,11_2608_6_not_null,refobjsubid IS NOT NULL
FarmApp,pg_catalog,11_3381_6_not_null,stxkeys IS NOT NULL
FarmApp,pg_catalog,11_1247_16_not_null,typoutput IS NOT NULL
FarmApp,pg_catalog,11_3576_4_not_null,trffromsql IS NOT NULL
FarmApp,pg_catalog,11_1259_3_not_null,relnamespace IS NOT NULL
FarmApp,dist,35307_35348_3_not_null,ProducingCountry IS NOT NULL
FarmApp,pg_catalog,11_2608_3_not_null,objsubid IS NOT NULL
FarmApp,pg_catalog,11_2609_3_not_null,objsubid IS NOT NULL
FarmApp,pg_catalog,11_2619_1_not_null,starelid IS NOT NULL
FarmApp,pg_catalog,11_2612_3_not_null,lanowner IS NOT NULL
FarmApp,pg_catalog,11_2600_8_not_null,aggdeserialfn IS NOT NULL
FarmApp,dist,35307_35417_6_not_null,IsType IS NOT NULL
FarmApp,pg_catalog,11_1255_17_not_null,pronargs IS NOT NULL
FarmApp,pg_catalog,11_1249_12_not_null,attalign IS NOT NULL
FarmApp,pg_catalog,11_2605_1_not_null,oid IS NOT NULL
FarmApp,pg_catalog,11_6100_8_not_null,subsynccommit IS NOT NULL
FarmApp,pg_catalog,11_826_5_not_null,defaclacl IS NOT NULL
FarmApp,pg_catalog,11_2600_7_not_null,aggserialfn IS NOT NULL
FarmApp,pg_catalog,11_1214_2_not_null,classid IS NOT NULL
FarmApp,pg_catalog,11_1259_29_not_null,relfrozenxid IS NOT NULL
FarmApp,pg_catalog,11_2328_2_not_null,fdwname IS NOT NULL
FarmApp,pg_catalog,11_2608_4_not_null,refclassid IS NOT NULL
FarmApp,pg_catalog,11_1249_16_not_null,attidentity IS NOT NULL
FarmApp,pg_catalog,11_2606_16_not_null,conislocal IS NOT NULL
FarmApp,pg_catalog,11_3118_1_not_null,ftrelid IS NOT NULL
FarmApp,pg_catalog,11_3381_4_not_null,stxnamespace IS NOT NULL
FarmApp,pg_catalog,11_1213_1_not_null,oid IS NOT NULL
FarmApp,pg_catalog,11_2606_14_not_null,confdeltype IS NOT NULL
FarmApp,dist,35307_35322_5_not_null,IsDeleted IS NOT NULL
FarmApp,pg_catalog,11_1259_17_not_null,relkind IS NOT NULL
FarmApp,pg_catalog,11_3764_3_not_null,tmplnamespace IS NOT NULL
FarmApp,pg_catalog,11_2615_2_not_null,nspname IS NOT NULL
FarmApp,pg_catalog,11_3592_3_not_null,provider IS NOT NULL
FarmApp,pg_catalog,11_3602_5_not_null,cfgparser IS NOT NULL
FarmApp,pg_catalog,11_2620_11_not_null,tgdeferrable IS NOT NULL
FarmApp,pg_catalog,11_2620_8_not_null,tgconstrrelid IS NOT NULL
FarmApp,pg_catalog,11_1259_1_not_null,oid IS NOT NULL
FarmApp,dist,35307_35402_1_not_null,Id IS NOT NULL
FarmApp,dist,35307_35348_1_not_null,Id IS NOT NULL
FarmApp,pg_catalog,11_2617_13_not_null,oprcode IS NOT NULL
FarmApp,pg_catalog,11_3394_2_not_null,classoid IS NOT NULL
FarmApp,pg_catalog,11_2602_1_not_null,oid IS NOT NULL
FarmApp,pg_catalog,11_1262_11_not_null,datfrozenxid IS NOT NULL
FarmApp,pg_catalog,11_1259_8_not_null,relfilenode IS NOT NULL
FarmApp,pg_catalog,11_2607_5_not_null,conforencoding IS NOT NULL
FarmApp,pg_catalog,11_1255_7_not_null,prorows IS NOT NULL
FarmApp,pg_catalog,11_2618_5_not_null,ev_enabled IS NOT NULL
FarmApp,pg_catalog,11_2617_12_not_null,oprnegate IS NOT NULL
FarmApp,pg_catalog,11_2600_15_not_null,aggmfinalmodify IS NOT NULL
FarmApp,pg_catalog,11_1259_20_not_null,relhasrules IS NOT NULL
FarmApp,pg_catalog,11_1259_5_not_null,reloftype IS NOT NULL
FarmApp,api,35306_35385_2_not_null,ApiMethodId IS NOT NULL
FarmApp,pg_catalog,11_1262_4_not_null,encoding IS NOT NULL
FarmApp,pg_catalog,11_2396_2_not_null,classoid IS NOT NULL
FarmApp,pg_catalog,11_3466_5_not_null,evtfoid IS NOT NULL
FarmApp,dist,35307_35417_8_not_null,IsDeleted IS NOT NULL
FarmApp,pg_catalog,11_1249_4_not_null,attstattarget IS NOT NULL
FarmApp,pg_catalog,11_2605_6_not_null,castmethod IS NOT NULL
FarmApp,api,35306_35385_3_not_null,RoleId IS NOT NULL
FarmApp,pg_catalog,11_6100_9_not_null,subpublications IS NOT NULL
FarmApp,pg_catalog,11_3603_3_not_null,mapseqno IS NOT NULL
FarmApp,pg_catalog,11_1255_15_not_null,provolatile IS NOT NULL
FarmApp,pg_catalog,11_2620_13_not_null,tgnargs IS NOT NULL
FarmApp,pg_catalog,11_1249_14_not_null,atthasdef IS NOT NULL
FarmApp,pg_catalog,11_1261_3_not_null,grantor IS NOT NULL
FarmApp,pg_catalog,11_3456_1_not_null,oid IS NOT NULL
FarmApp,pg_catalog,11_2612_4_not_null,lanispl IS NOT NULL
FarmApp,pg_catalog,11_1259_30_not_null,relminmxid IS NOT NULL
FarmApp,pg_catalog,11_2600_3_not_null,aggnumdirectargs IS NOT NULL
FarmApp,pg_catalog,11_2610_4_not_null,indnkeyatts IS NOT NULL
FarmApp,pg_catalog,11_1247_7_not_null,typtype IS NOT NULL
FarmApp,dist,35307_35402_3_not_null,UserName IS NOT NULL
FarmApp,dist,35307_35341_3_not_null,IsDeleted IS NOT NULL
FarmApp,pg_catalog,11_1418_3_not_null,umserver IS NOT NULL
FarmApp,pg_catalog,11_2964_2_not_null,setrole IS NOT NULL
FarmApp,pg_catalog,11_2995_1_not_null,oid IS NOT NULL
FarmApp,pg_catalog,11_1262_6_not_null,datctype IS NOT NULL
FarmApp,pg_catalog,11_3456_3_not_null,collnamespace IS NOT NULL
FarmApp,pg_catalog,11_1259_6_not_null,relowner IS NOT NULL
FarmApp,pg_catalog,11_826_4_not_null,defaclobjtype IS NOT NULL
FarmApp,pg_catalog,11_2619_18_not_null,stacoll2 IS NOT NULL
FarmApp,pg_catalog,11_2619_9_not_null,stakind3 IS NOT NULL
FarmApp,pg_catalog,11_3600_4_not_null,dictowner IS NOT NULL
FarmApp,pg_catalog,11_2602_8_not_null,amopmethod IS NOT NULL
FarmApp,pg_catalog,11_2617_8_not_null,oprleft IS NOT NULL
FarmApp,pg_catalog,11_6104_4_not_null,puballtables IS NOT NULL
FarmApp,pg_catalog,11_2606_3_not_null,connamespace IS NOT NULL
FarmApp,pg_catalog,11_1249_11_not_null,attstorage IS NOT NULL
FarmApp,pg_catalog,11_1259_19_not_null,relchecks IS NOT NULL
FarmApp,pg_catalog,11_1136_3_not_null,tmpldbacreate IS NOT NULL
FarmApp,pg_catalog,11_1255_26_not_null,prosrc IS NOT NULL
FarmApp,pg_catalog,11_3350_2_not_null,partstrat IS NOT NULL
FarmApp,dist,35307_35402_5_not_null,LastName IS NOT NULL
FarmApp,pg_catalog,11_2605_4_not_null,castfunc IS NOT NULL
FarmApp,pg_catalog,11_2607_1_not_null,oid IS NOT NULL
FarmApp,pg_catalog,11_2602_6_not_null,amoppurpose IS NOT NULL
FarmApp,pg_catalog,11_1249_8_not_null,attcacheoff IS NOT NULL
FarmApp,pg_catalog,11_1255_6_not_null,procost IS NOT NULL
FarmApp,pg_catalog,11_2618_7_not_null,ev_qual IS NOT NULL
FarmApp,pg_catalog,11_3601_3_not_null,prsnamespace IS NOT NULL
FarmApp,pg_catalog,11_3764_4_not_null,tmplinit IS NOT NULL
FarmApp,dist,35307_35334_1_not_null,Id IS NOT NULL
FarmApp,pg_catalog,11_1247_13_not_null,typelem IS NOT NULL
FarmApp,pg_catalog,11_1247_10_not_null,typisdefined IS NOT NULL
FarmApp,pg_catalog,11_2620_7_not_null,tgisinternal IS NOT NULL
FarmApp,pg_catalog,11_3350_1_not_null,partrelid IS NOT NULL
FarmApp,pg_catalog,11_1260_7_not_null,rolcanlogin IS NOT NULL
FarmApp,pg_catalog,11_2611_2_not_null,inhparent IS NOT NULL
FarmApp,pg_catalog,11_3602_4_not_null,cfgowner IS NOT NULL
FarmApp,tab,35308_35471_7_not_null,IsDiscount IS NOT NULL
FarmApp,pg_catalog,11_2606_4_not_null,contype IS NOT NULL
FarmApp,pg_catalog,11_2601_1_not_null,oid IS NOT NULL
FarmApp,pg_catalog,11_3350_5_not_null,partattrs IS NOT NULL
FarmApp,pg_catalog,11_1417_1_not_null,oid IS NOT NULL
FarmApp,pg_catalog,11_1255_20_not_null,proargtypes IS NOT NULL
FarmApp,pg_catalog,11_2617_6_not_null,oprcanmerge IS NOT NULL
FarmApp,pg_catalog,11_2753_5_not_null,opfowner IS NOT NULL
FarmApp,pg_catalog,11_2753_3_not_null,opfname IS NOT NULL
FarmApp,pg_catalog,11_2620_4_not_null,tgfoid IS NOT NULL
FarmApp,pg_catalog,11_2603_3_not_null,amproclefttype IS NOT NULL
FarmApp,pg_catalog,11_1259_24_not_null,relforcerowsecurity IS NOT NULL
FarmApp,pg_catalog,11_1260_1_not_null,oid IS NOT NULL
FarmApp,pg_catalog,11_1262_12_not_null,datminmxid IS NOT NULL
FarmApp,pg_catalog,11_3602_2_not_null,cfgname IS NOT NULL
FarmApp,pg_catalog,11_2602_3_not_null,amoplefttype IS NOT NULL
FarmApp,pg_catalog,11_2617_1_not_null,oid IS NOT NULL
FarmApp,dist,35307_35417_5_not_null,IsMode IS NOT NULL
FarmApp,dist,35307_35322_1_not_null,Id IS NOT NULL
FarmApp,pg_catalog,11_2616_1_not_null,oid IS NOT NULL
FarmApp,dist,35307_35368_5_not_null,Population IS NOT NULL
FarmApp,pg_catalog,11_2606_10_not_null,conindid IS NOT NULL
FarmApp,pg_catalog,11_2616_8_not_null,opcdefault IS NOT NULL
FarmApp,dist,35307_35322_4_not_null,NameAth IS NOT NULL
FarmApp,tab,35308_35471_5_not_null,Price IS NOT NULL
FarmApp,dist,35307_35402_4_not_null,FirstName IS NOT NULL
FarmApp,pg_catalog,11_1260_4_not_null,rolinherit IS NOT NULL
FarmApp,pg_catalog,11_3079_6_not_null,extversion IS NOT NULL
FarmApp,pg_catalog,11_2608_1_not_null,classid IS NOT NULL
FarmApp,pg_catalog,11_3429_1_not_null,stxoid IS NOT NULL
FarmApp,pg_catalog,11_3350_3_not_null,partnatts IS NOT NULL
FarmApp,pg_catalog,11_1255_14_not_null,proretset IS NOT NULL
FarmApp,pg_catalog,11_1262_10_not_null,datlastsysoid IS NOT NULL
FarmApp,pg_catalog,11_1259_25_not_null,relispopulated IS NOT NULL
FarmApp,pg_catalog,11_1262_7_not_null,datistemplate IS NOT NULL
FarmApp,pg_catalog,11_2600_1_not_null,aggfnoid IS NOT NULL
FarmApp,pg_catalog,11_1255_4_not_null,proowner IS NOT NULL
FarmApp,pg_catalog,11_1214_4_not_null,objsubid IS NOT NULL
FarmApp,pg_catalog,11_3456_6_not_null,collisdeterministic IS NOT NULL
FarmApp,pg_catalog,11_6100_5_not_null,subenabled IS NOT NULL
FarmApp,pg_catalog,11_1247_12_not_null,typrelid IS NOT NULL
FarmApp,tab,35308_35437_1_not_null,Id IS NOT NULL
FarmApp,pg_catalog,11_2617_7_not_null,oprcanhash IS NOT NULL
FarmApp,pg_catalog,11_3256_2_not_null,polname IS NOT NULL
FarmApp,pg_catalog,11_2612_8_not_null,lanvalidator IS NOT NULL
FarmApp,pg_catalog,11_1247_11_not_null,typdelim IS NOT NULL
FarmApp,pg_catalog,11_6104_6_not_null,pubupdate IS NOT NULL
FarmApp,pg_catalog,11_1260_9_not_null,rolbypassrls IS NOT NULL
FarmApp,pg_catalog,11_2611_3_not_null,inhseqno IS NOT NULL
FarmApp,pg_catalog,11_6104_1_not_null,oid IS NOT NULL
FarmApp,pg_catalog,11_1262_8_not_null,datallowconn IS NOT NULL
FarmApp,pg_catalog,11_2600_12_not_null,aggfinalextra IS NOT NULL
FarmApp,pg_catalog,11_3466_4_not_null,evtowner IS NOT NULL
FarmApp,pg_catalog,11_1136_4_not_null,tmplhandler IS NOT NULL
FarmApp,pg_catalog,11_3466_3_not_null,evtevent IS NOT NULL
FarmApp,tab,35308_35437_2_not_null,PharmacyId IS NOT NULL
FarmApp,pg_catalog,11_1262_9_not_null,datconnlimit IS NOT NULL
FarmApp,pg_catalog,11_2601_4_not_null,amtype IS NOT NULL
FarmApp,pg_catalog,11_3381_2_not_null,stxrelid IS NOT NULL
FarmApp,pg_catalog,11_3602_1_not_null,oid IS NOT NULL
FarmApp,dist,35307_35334_2_not_null,RegionTypeName IS NOT NULL
