12356,ar-PS-x-icu,11,10,i,true,-1,ar_PS,ar_PS,137.51.25
12357,ar-QA-x-icu,11,10,i,true,-1,ar_QA,ar_QA,137.51.25
12358,ar-SA-x-icu,11,10,i,true,-1,ar_SA,ar_SA,137.51.25
12359,ar-SD-x-icu,11,10,i,true,-1,ar_SD,ar_SD,137.51.25
12360,ar-SO-x-icu,11,10,i,true,-1,ar_SO,ar_SO,137.51.25
12361,ar-SS-x-icu,11,10,i,true,-1,ar_SS,ar_SS,137.51.25
12362,ar-SY-x-icu,11,10,i,true,-1,ar_SY,ar_SY,137.51.25
12363,ar-TD-x-icu,11,10,i,true,-1,ar_TD,ar_TD,137.51.25
12364,ar-TN-x-icu,11,10,i,true,-1,ar_TN,ar_TN,137.51.25
12365,ar-YE-x-icu,11,10,i,true,-1,ar_YE,ar_YE,137.51.25
12366,as-x-icu,11,10,i,true,-1,as,as,137.51.25
12367,as-IN-x-icu,11,10,i,true,-1,as_IN,as_IN,137.51.25
12368,asa-x-icu,11,10,i,true,-1,asa,asa,137.51.25
12369,asa-TZ-x-icu,11,10,i,true,-1,asa_TZ,asa_TZ,137.51.25
12370,az-x-icu,11,10,i,true,-1,az,az,137.51.25
12371,az-Cyrl-x-icu,11,10,i,true,-1,az_Cyrl,az_Cyrl,137.51.25
12372,az-Cyrl-AZ-x-icu,11,10,i,true,-1,az_Cyrl_AZ,az_Cyrl_AZ,137.51.25
12373,az-Latn-x-icu,11,10,i,true,-1,az_Latn,az_Latn,137.51.25
12374,az-Latn-AZ-x-icu,11,10,i,true,-1,az_Latn_AZ,az_Latn_AZ,137.51.25
12375,bas-x-icu,11,10,i,true,-1,bas,bas,137.51.25
12376,bas-CM-x-icu,11,10,i,true,-1,bas_CM,bas_CM,137.51.25
12377,be-x-icu,11,10,i,true,-1,be,be,137.51.25
12378,be-BY-x-icu,11,10,i,true,-1,be_BY,be_BY,137.51.25
12379,bem-x-icu,11,10,i,true,-1,bem,bem,137.51.25
12380,bem-ZM-x-icu,11,10,i,true,-1,bem_ZM,bem_ZM,137.51.25
12381,bez-x-icu,11,10,i,true,-1,bez,bez,137.51.25
12382,bez-TZ-x-icu,11,10,i,true,-1,bez_TZ,bez_TZ,137.51.25
12383,bg-x-icu,11,10,i,true,-1,bg,bg,137.51.25
12384,bg-BG-x-icu,11,10,i,true,-1,bg_BG,bg_BG,137.51.25
12385,bm-x-icu,11,10,i,true,-1,bm,bm,137.51.25
12386,bm-ML-x-icu,11,10,i,true,-1,bm_ML,bm_ML,137.51.25
12387,bn-x-icu,11,10,i,true,-1,bn,bn,137.51.25
12388,bn-BD-x-icu,11,10,i,true,-1,bn_BD,bn_BD,137.51.25
12389,bn-IN-x-icu,11,10,i,true,-1,bn_IN,bn_IN,137.51.25
12390,bo-x-icu,11,10,i,true,-1,bo,bo,137.51.25
12391,bo-CN-x-icu,11,10,i,true,-1,bo_CN,bo_CN,137.51.25
12392,bo-IN-x-icu,11,10,i,true,-1,bo_IN,bo_IN,137.51.25
12393,br-x-icu,11,10,i,true,-1,br,br,137.51.25
12394,br-FR-x-icu,11,10,i,true,-1,br_FR,br_FR,137.51.25
12395,brx-x-icu,11,10,i,true,-1,brx,brx,137.51.25
12396,brx-IN-x-icu,11,10,i,true,-1,brx_IN,brx_IN,137.51.25
12397,bs-x-icu,11,10,i,true,-1,bs,bs,137.51.25
12398,bs-Cyrl-x-icu,11,10,i,true,-1,bs_Cyrl,bs_Cyrl,137.51.25
12399,bs-Cyrl-BA-x-icu,11,10,i,true,-1,bs_Cyrl_BA,bs_Cyrl_BA,137.51.25
12400,bs-Latn-x-icu,11,10,i,true,-1,bs_Latn,bs_Latn,137.51.25
12401,bs-Latn-BA-x-icu,11,10,i,true,-1,bs_Latn_BA,bs_Latn_BA,137.51.25
12402,ca-x-icu,11,10,i,true,-1,ca,ca,137.51
12403,ca-AD-x-icu,11,10,i,true,-1,ca_AD,ca_AD,137.51
12404,ca-ES-x-icu,11,10,i,true,-1,ca_ES,ca_ES,137.51
12405,ca-FR-x-icu,11,10,i,true,-1,ca_FR,ca_FR,137.51
12406,ca-IT-x-icu,11,10,i,true,-1,ca_IT,ca_IT,137.51
12407,cgg-x-icu,11,10,i,true,-1,cgg,cgg,137.51.25
12408,cgg-UG-x-icu,11,10,i,true,-1,cgg_UG,cgg_UG,137.51.25
12409,chr-x-icu,11,10,i,true,-1,chr,chr,137.51
12410,chr-US-x-icu,11,10,i,true,-1,chr_US,chr_US,137.51
12411,cs-x-icu,11,10,i,true,-1,cs,cs,137.51.25
12412,cs-CZ-x-icu,11,10,i,true,-1,cs_CZ,cs_CZ,137.51.25
12413,cy-x-icu,11,10,i,true,-1,cy,cy,137.51.25
12414,cy-GB-x-icu,11,10,i,true,-1,cy_GB,cy_GB,137.51.25
12415,da-x-icu,11,10,i,true,-1,da,da,137.51.25
12416,da-DK-x-icu,11,10,i,true,-1,da_DK,da_DK,137.51.25
12417,da-GL-x-icu,11,10,i,true,-1,da_GL,da_GL,137.51.25
12418,dav-x-icu,11,10,i,true,-1,dav,dav,137.51.25
12419,dav-KE-x-icu,11,10,i,true,-1,dav_KE,dav_KE,137.51.25
12420,de-x-icu,11,10,i,true,-1,de,de,137.51
12421,de-AT-x-icu,11,10,i,true,-1,de_AT,de_AT,137.51
12422,de-BE-x-icu,11,10,i,true,-1,de_BE,de_BE,137.51
12423,de-CH-x-icu,11,10,i,true,-1,de_CH,de_CH,137.51
12424,de-DE-x-icu,11,10,i,true,-1,de_DE,de_DE,137.51
12425,de-LI-x-icu,11,10,i,true,-1,de_LI,de_LI,137.51
12426,de-LU-x-icu,11,10,i,true,-1,de_LU,de_LU,137.51
12427,dje-x-icu,11,10,i,true,-1,dje,dje,137.51.25
12428,dje-NE-x-icu,11,10,i,true,-1,dje_NE,dje_NE,137.51.25
12429,dua-x-icu,11,10,i,true,-1,dua,dua,137.51.25
12430,dua-CM-x-icu,11,10,i,true,-1,dua_CM,dua_CM,137.51.25
12431,dyo-x-icu,11,10,i,true,-1,dyo,dyo,137.51.25
12432,dyo-SN-x-icu,11,10,i,true,-1,dyo_SN,dyo_SN,137.51.25
12433,dz-x-icu,11,10,i,true,-1,dz,dz,137.51
12434,dz-BT-x-icu,11,10,i,true,-1,dz_BT,dz_BT,137.51
12435,ebu-x-icu,11,10,i,true,-1,ebu,ebu,137.51.25
12436,ebu-KE-x-icu,11,10,i,true,-1,ebu_KE,ebu_KE,137.51.25
12437,ee-x-icu,11,10,i,true,-1,ee,ee,137.51.25
12438,ee-GH-x-icu,11,10,i,true,-1,ee_GH,ee_GH,137.51.25
12439,ee-TG-x-icu,11,10,i,true,-1,ee_TG,ee_TG,137.51.25
12440,el-x-icu,11,10,i,true,-1,el,el,137.51.25
12441,el-CY-x-icu,11,10,i,true,-1,el_CY,el_CY,137.51.25
12442,el-GR-x-icu,11,10,i,true,-1,el_GR,el_GR,137.51.25
12443,en-x-icu,11,10,i,true,-1,en,en,137.51
12444,en-001-x-icu,11,10,i,true,-1,en_001,en_001,137.51
12445,en-150-x-icu,11,10,i,true,-1,en_150,en_150,137.51
12446,en-AG-x-icu,11,10,i,true,-1,en_AG,en_AG,137.51
12447,en-AI-x-icu,11,10,i,true,-1,en_AI,en_AI,137.51
12448,en-AS-x-icu,11,10,i,true,-1,en_AS,en_AS,137.51
12449,en-AU-x-icu,11,10,i,true,-1,en_AU,en_AU,137.51
12450,en-BB-x-icu,11,10,i,true,-1,en_BB,en_BB,137.51
12451,en-BE-x-icu,11,10,i,true,-1,en_BE,en_BE,137.51
12452,en-BM-x-icu,11,10,i,true,-1,en_BM,en_BM,137.51
12453,en-BS-x-icu,11,10,i,true,-1,en_BS,en_BS,137.51
12454,en-BW-x-icu,11,10,i,true,-1,en_BW,en_BW,137.51
12455,en-BZ-x-icu,11,10,i,true,-1,en_BZ,en_BZ,137.51
12456,en-CA-x-icu,11,10,i,true,-1,en_CA,en_CA,137.51
12457,en-CC-x-icu,11,10,i,true,-1,en_CC,en_CC,137.51
12458,en-CK-x-icu,11,10,i,true,-1,en_CK,en_CK,137.51
12459,en-CM-x-icu,11,10,i,true,-1,en_CM,en_CM,137.51
12460,en-CX-x-icu,11,10,i,true,-1,en_CX,en_CX,137.51
12461,en-DG-x-icu,11,10,i,true,-1,en_DG,en_DG,137.51
12462,en-DM-x-icu,11,10,i,true,-1,en_DM,en_DM,137.51
12463,en-ER-x-icu,11,10,i,true,-1,en_ER,en_ER,137.51
12464,en-FJ-x-icu,11,10,i,true,-1,en_FJ,en_FJ,137.51
12465,en-FK-x-icu,11,10,i,true,-1,en_FK,en_FK,137.51
12466,en-FM-x-icu,11,10,i,true,-1,en_FM,en_FM,137.51
12467,en-GB-x-icu,11,10,i,true,-1,en_GB,en_GB,137.51
12468,en-GD-x-icu,11,10,i,true,-1,en_GD,en_GD,137.51
12469,en-GG-x-icu,11,10,i,true,-1,en_GG,en_GG,137.51
12470,en-GH-x-icu,11,10,i,true,-1,en_GH,en_GH,137.51
12471,en-GI-x-icu,11,10,i,true,-1,en_GI,en_GI,137.51
12472,en-GM-x-icu,11,10,i,true,-1,en_GM,en_GM,137.51
12473,en-GU-x-icu,11,10,i,true,-1,en_GU,en_GU,137.51
12474,en-GY-x-icu,11,10,i,true,-1,en_GY,en_GY,137.51
12475,en-HK-x-icu,11,10,i,true,-1,en_HK,en_HK,137.51
12476,en-IE-x-icu,11,10,i,true,-1,en_IE,en_IE,137.51
12477,en-IM-x-icu,11,10,i,true,-1,en_IM,en_IM,137.51
12478,en-IN-x-icu,11,10,i,true,-1,en_IN,en_IN,137.51
12479,en-IO-x-icu,11,10,i,true,-1,en_IO,en_IO,137.51
12480,en-JE-x-icu,11,10,i,true,-1,en_JE,en_JE,137.51
12481,en-JM-x-icu,11,10,i,true,-1,en_JM,en_JM,137.51
12482,en-KE-x-icu,11,10,i,true,-1,en_KE,en_KE,137.51
12483,en-KI-x-icu,11,10,i,true,-1,en_KI,en_KI,137.51
12484,en-KN-x-icu,11,10,i,true,-1,en_KN,en_KN,137.51
12485,en-KY-x-icu,11,10,i,true,-1,en_KY,en_KY,137.51
12486,en-LC-x-icu,11,10,i,true,-1,en_LC,en_LC,137.51
12487,en-LR-x-icu,11,10,i,true,-1,en_LR,en_LR,137.51
12488,en-LS-x-icu,11,10,i,true,-1,en_LS,en_LS,137.51
12489,en-MG-x-icu,11,10,i,true,-1,en_MG,en_MG,137.51
12490,en-MH-x-icu,11,10,i,true,-1,en_MH,en_MH,137.51
12491,en-MO-x-icu,11,10,i,true,-1,en_MO,en_MO,137.51
12492,en-MP-x-icu,11,10,i,true,-1,en_MP,en_MP,137.51
12493,en-MS-x-icu,11,10,i,true,-1,en_MS,en_MS,137.51
12494,en-MT-x-icu,11,10,i,true,-1,en_MT,en_MT,137.51
12495,en-MU-x-icu,11,10,i,true,-1,en_MU,en_MU,137.51
12496,en-MW-x-icu,11,10,i,true,-1,en_MW,en_MW,137.51
12497,en-NA-x-icu,11,10,i,true,-1,en_NA,en_NA,137.51
12498,en-NF-x-icu,11,10,i,true,-1,en_NF,en_NF,137.51
12499,en-NG-x-icu,11,10,i,true,-1,en_NG,en_NG,137.51
12500,en-NR-x-icu,11,10,i,true,-1,en_NR,en_NR,137.51
12501,en-NU-x-icu,11,10,i,true,-1,en_NU,en_NU,137.51
12502,en-NZ-x-icu,11,10,i,true,-1,en_NZ,en_NZ,137.51
12503,en-PG-x-icu,11,10,i,true,-1,en_PG,en_PG,137.51
12504,en-PH-x-icu,11,10,i,true,-1,en_PH,en_PH,137.51
12505,en-PK-x-icu,11,10,i,true,-1,en_PK,en_PK,137.51
12506,en-PN-x-icu,11,10,i,true,-1,en_PN,en_PN,137.51
12507,en-PR-x-icu,11,10,i,true,-1,en_PR,en_PR,137.51
12508,en-PW-x-icu,11,10,i,true,-1,en_PW,en_PW,137.51
12509,en-RW-x-icu,11,10,i,true,-1,en_RW,en_RW,137.51
12510,en-SB-x-icu,11,10,i,true,-1,en_SB,en_SB,137.51
12511,en-SC-x-icu,11,10,i,true,-1,en_SC,en_SC,137.51
12512,en-SD-x-icu,11,10,i,true,-1,en_SD,en_SD,137.51
12513,en-SG-x-icu,11,10,i,true,-1,en_SG,en_SG,137.51
12514,en-SH-x-icu,11,10,i,true,-1,en_SH,en_SH,137.51
12515,en-SL-x-icu,11,10,i,true,-1,en_SL,en_SL,137.51
12516,en-SS-x-icu,11,10,i,true,-1,en_SS,en_SS,137.51
12517,en-SX-x-icu,11,10,i,true,-1,en_SX,en_SX,137.51
12518,en-SZ-x-icu,11,10,i,true,-1,en_SZ,en_SZ,137.51
12519,en-TC-x-icu,11,10,i,true,-1,en_TC,en_TC,137.51
12520,en-TK-x-icu,11,10,i,true,-1,en_TK,en_TK,137.51
12521,en-TO-x-icu,11,10,i,true,-1,en_TO,en_TO,137.51
12522,en-TT-x-icu,11,10,i,true,-1,en_TT,en_TT,137.51
12523,en-TV-x-icu,11,10,i,true,-1,en_TV,en_TV,137.51
12524,en-TZ-x-icu,11,10,i,true,-1,en_TZ,en_TZ,137.51
12525,en-UG-x-icu,11,10,i,true,-1,en_UG,en_UG,137.51
12526,en-UM-x-icu,11,10,i,true,-1,en_UM,en_UM,137.51
12527,en-US-x-icu,11,10,i,true,-1,en_US,en_US,137.51
12528,en-US-u-va-posix-x-icu,11,10,i,true,-1,en_US_POSIX,en_US_POSIX,137.51.25
12529,en-VC-x-icu,11,10,i,true,-1,en_VC,en_VC,137.51
12530,en-VG-x-icu,11,10,i,true,-1,en_VG,en_VG,137.51
12531,en-VI-x-icu,11,10,i,true,-1,en_VI,en_VI,137.51
12532,en-VU-x-icu,11,10,i,true,-1,en_VU,en_VU,137.51
12533,en-WS-x-icu,11,10,i,true,-1,en_WS,en_WS,137.51
12534,en-ZA-x-icu,11,10,i,true,-1,en_ZA,en_ZA,137.51
12535,en-ZM-x-icu,11,10,i,true,-1,en_ZM,en_ZM,137.51
12536,en-ZW-x-icu,11,10,i,true,-1,en_ZW,en_ZW,137.51
12537,eo-x-icu,11,10,i,true,-1,eo,eo,137.51.25
12538,es-x-icu,11,10,i,true,-1,es,es,137.51.25
12539,es-419-x-icu,11,10,i,true,-1,es_419,es_419,137.51.25
12540,es-AR-x-icu,11,10,i,true,-1,es_AR,es_AR,137.51.25
12541,es-BO-x-icu,11,10,i,true,-1,es_BO,es_BO,137.51.25
12542,es-CL-x-icu,11,10,i,true,-1,es_CL,es_CL,137.51.25
12543,es-CO-x-icu,11,10,i,true,-1,es_CO,es_CO,137.51.25
12544,es-CR-x-icu,11,10,i,true,-1,es_CR,es_CR,137.51.25
12545,es-CU-x-icu,11,10,i,true,-1,es_CU,es_CU,137.51.25
12546,es-DO-x-icu,11,10,i,true,-1,es_DO,es_DO,137.51.25
12547,es-EA-x-icu,11,10,i,true,-1,es_EA,es_EA,137.51.25
12548,es-EC-x-icu,11,10,i,true,-1,es_EC,es_EC,137.51.25
12549,es-ES-x-icu,11,10,i,true,-1,es_ES,es_ES,137.51.25
12550,es-GQ-x-icu,11,10,i,true,-1,es_GQ,es_GQ,137.51.25
12551,es-GT-x-icu,11,10,i,true,-1,es_GT,es_GT,137.51.25
12552,es-HN-x-icu,11,10,i,true,-1,es_HN,es_HN,137.51.25
12553,es-IC-x-icu,11,10,i,true,-1,es_IC,es_IC,137.51.25
12554,es-MX-x-icu,11,10,i,true,-1,es_MX,es_MX,137.51.25
12555,es-NI-x-icu,11,10,i,true,-1,es_NI,es_NI,137.51.25
12556,es-PA-x-icu,11,10,i,true,-1,es_PA,es_PA,137.51.25
12557,es-PE-x-icu,11,10,i,true,-1,es_PE,es_PE,137.51.25
12558,es-PH-x-icu,11,10,i,true,-1,es_PH,es_PH,137.51.25
12559,es-PR-x-icu,11,10,i,true,-1,es_PR,es_PR,137.51.25
12560,es-PY-x-icu,11,10,i,true,-1,es_PY,es_PY,137.51.25
12561,es-SV-x-icu,11,10,i,true,-1,es_SV,es_SV,137.51.25
12562,es-US-x-icu,11,10,i,true,-1,es_US,es_US,137.51.25
12563,es-UY-x-icu,11,10,i,true,-1,es_UY,es_UY,137.51.25
12564,es-VE-x-icu,11,10,i,true,-1,es_VE,es_VE,137.51.25
12565,et-x-icu,11,10,i,true,-1,et,et,137.51.25
12566,et-EE-x-icu,11,10,i,true,-1,et_EE,et_EE,137.51.25
12567,eu-x-icu,11,10,i,true,-1,eu,eu,137.51.25
12568,eu-ES-x-icu,11,10,i,true,-1,eu_ES,eu_ES,137.51.25
12569,ewo-x-icu,11,10,i,true,-1,ewo,ewo,137.51.25
12570,ewo-CM-x-icu,11,10,i,true,-1,ewo_CM,ewo_CM,137.51.25
12571,fa-x-icu,11,10,i,true,-1,fa,fa,137.51.25
12572,fa-AF-x-icu,11,10,i,true,-1,fa_AF,fa_AF,137.51.25
12573,fa-IR-x-icu,11,10,i,true,-1,fa_IR,fa_IR,137.51.25
12574,ff-x-icu,11,10,i,true,-1,ff,ff,137.51.25
12575,ff-SN-x-icu,11,10,i,true,-1,ff_SN,ff_SN,137.51.25
12576,fi-x-icu,11,10,i,true,-1,fi,fi,137.51.25
12577,fi-FI-x-icu,11,10,i,true,-1,fi_FI,fi_FI,137.51.25
12578,fil-x-icu,11,10,i,true,-1,fil,fil,137.51.25
12579,fil-PH-x-icu,11,10,i,true,-1,fil_PH,fil_PH,137.51.25
12580,fo-x-icu,11,10,i,true,-1,fo,fo,137.51.25
12581,fo-FO-x-icu,11,10,i,true,-1,fo_FO,fo_FO,137.51.25
12582,fr-x-icu,11,10,i,true,-1,fr,fr,137.51
12583,fr-BE-x-icu,11,10,i,true,-1,fr_BE,fr_BE,137.51
12584,fr-BF-x-icu,11,10,i,true,-1,fr_BF,fr_BF,137.51
12585,fr-BI-x-icu,11,10,i,true,-1,fr_BI,fr_BI,137.51
12586,fr-BJ-x-icu,11,10,i,true,-1,fr_BJ,fr_BJ,137.51
12587,fr-BL-x-icu,11,10,i,true,-1,fr_BL,fr_BL,137.51
12588,fr-CA-x-icu,11,10,i,true,-1,fr_CA,fr_CA,137.51.25
12589,fr-CD-x-icu,11,10,i,true,-1,fr_CD,fr_CD,137.51
12590,fr-CF-x-icu,11,10,i,true,-1,fr_CF,fr_CF,137.51
12591,fr-CG-x-icu,11,10,i,true,-1,fr_CG,fr_CG,137.51
12592,fr-CH-x-icu,11,10,i,true,-1,fr_CH,fr_CH,137.51
12593,fr-CI-x-icu,11,10,i,true,-1,fr_CI,fr_CI,137.51
12594,fr-CM-x-icu,11,10,i,true,-1,fr_CM,fr_CM,137.51
12595,fr-DJ-x-icu,11,10,i,true,-1,fr_DJ,fr_DJ,137.51
12596,fr-DZ-x-icu,11,10,i,true,-1,fr_DZ,fr_DZ,137.51
12597,fr-FR-x-icu,11,10,i,true,-1,fr_FR,fr_FR,137.51
12598,fr-GA-x-icu,11,10,i,true,-1,fr_GA,fr_GA,137.51
12599,fr-GF-x-icu,11,10,i,true,-1,fr_GF,fr_GF,137.51
12600,fr-GN-x-icu,11,10,i,true,-1,fr_GN,fr_GN,137.51
12601,fr-GP-x-icu,11,10,i,true,-1,fr_GP,fr_GP,137.51
12602,fr-GQ-x-icu,11,10,i,true,-1,fr_GQ,fr_GQ,137.51
12603,fr-HT-x-icu,11,10,i,true,-1,fr_HT,fr_HT,137.51
12604,fr-KM-x-icu,11,10,i,true,-1,fr_KM,fr_KM,137.51
12605,fr-LU-x-icu,11,10,i,true,-1,fr_LU,fr_LU,137.51
12606,fr-MA-x-icu,11,10,i,true,-1,fr_MA,fr_MA,137.51
12607,fr-MC-x-icu,11,10,i,true,-1,fr_MC,fr_MC,137.51
12608,fr-MF-x-icu,11,10,i,true,-1,fr_MF,fr_MF,137.51
12609,fr-MG-x-icu,11,10,i,true,-1,fr_MG,fr_MG,137.51
12610,fr-ML-x-icu,11,10,i,true,-1,fr_ML,fr_ML,137.51
12611,fr-MQ-x-icu,11,10,i,true,-1,fr_MQ,fr_MQ,137.51
12612,fr-MR-x-icu,11,10,i,true,-1,fr_MR,fr_MR,137.51
12613,fr-MU-x-icu,11,10,i,true,-1,fr_MU,fr_MU,137.51
12614,fr-NC-x-icu,11,10,i,true,-1,fr_NC,fr_NC,137.51
12615,fr-NE-x-icu,11,10,i,true,-1,fr_NE,fr_NE,137.51
12616,fr-PF-x-icu,11,10,i,true,-1,fr_PF,fr_PF,137.51
12617,fr-PM-x-icu,11,10,i,true,-1,fr_PM,fr_PM,137.51
12618,fr-RE-x-icu,11,10,i,true,-1,fr_RE,fr_RE,137.51
12619,fr-RW-x-icu,11,10,i,true,-1,fr_RW,fr_RW,137.51
12620,fr-SC-x-icu,11,10,i,true,-1,fr_SC,fr_SC,137.51
12621,fr-SN-x-icu,11,10,i,true,-1,fr_SN,fr_SN,137.51
12622,fr-SY-x-icu,11,10,i,true,-1,fr_SY,fr_SY,137.51
12623,fr-TD-x-icu,11,10,i,true,-1,fr_TD,fr_TD,137.51
12624,fr-TG-x-icu,11,10,i,true,-1,fr_TG,fr_TG,137.51
12625,fr-TN-x-icu,11,10,i,true,-1,fr_TN,fr_TN,137.51
12626,fr-VU-x-icu,11,10,i,true,-1,fr_VU,fr_VU,137.51
12627,fr-WF-x-icu,11,10,i,true,-1,fr_WF,fr_WF,137.51
12628,fr-YT-x-icu,11,10,i,true,-1,fr_YT,fr_YT,137.51
12629,ga-x-icu,11,10,i,true,-1,ga,ga,137.51
12630,ga-IE-x-icu,11,10,i,true,-1,ga_IE,ga_IE,137.51
12631,gl-x-icu,11,10,i,true,-1,gl,gl,137.51.25
12632,gl-ES-x-icu,11,10,i,true,-1,gl_ES,gl_ES,137.51.25
12633,gsw-x-icu,11,10,i,true,-1,gsw,gsw,137.51.25
12634,gsw-CH-x-icu,11,10,i,true,-1,gsw_CH,gsw_CH,137.51.25
12635,gsw-LI-x-icu,11,10,i,true,-1,gsw_LI,gsw_LI,137.51.25
12636,gu-x-icu,11,10,i,true,-1,gu,gu,137.51.25
12637,gu-IN-x-icu,11,10,i,true,-1,gu_IN,gu_IN,137.51.25
12638,guz-x-icu,11,10,i,true,-1,guz,guz,137.51.25
12639,guz-KE-x-icu,11,10,i,true,-1,guz_KE,guz_KE,137.51.25
12640,gv-x-icu,11,10,i,true,-1,gv,gv,137.51.25
12641,gv-IM-x-icu,11,10,i,true,-1,gv_IM,gv_IM,137.51.25
12642,ha-x-icu,11,10,i,true,-1,ha,ha,137.51.25
12643,ha-Latn-x-icu,11,10,i,true,-1,ha_Latn,ha_Latn,137.51.25
12644,ha-Latn-GH-x-icu,11,10,i,true,-1,ha_Latn_GH,ha_Latn_GH,137.51.25
12645,ha-Latn-NE-x-icu,11,10,i,true,-1,ha_Latn_NE,ha_Latn_NE,137.51.25
12646,ha-Latn-NG-x-icu,11,10,i,true,-1,ha_Latn_NG,ha_Latn_NG,137.51.25
12647,haw-x-icu,11,10,i,true,-1,haw,haw,137.51.25
12648,haw-US-x-icu,11,10,i,true,-1,haw_US,haw_US,137.51.25
12649,he-x-icu,11,10,i,true,-1,he,he,137.51.25
12650,he-IL-x-icu,11,10,i,true,-1,he_IL,he_IL,137.51.25
12651,hi-x-icu,11,10,i,true,-1,hi,hi,137.51.25
12652,hi-IN-x-icu,11,10,i,true,-1,hi_IN,hi_IN,137.51.25
12653,hr-x-icu,11,10,i,true,-1,hr,hr,137.51.25
12654,hr-BA-x-icu,11,10,i,true,-1,hr_BA,hr_BA,137.51.25
12655,hr-HR-x-icu,11,10,i,true,-1,hr_HR,hr_HR,137.51.25
12656,hu-x-icu,11,10,i,true,-1,hu,hu,137.51.25
12657,hu-HU-x-icu,11,10,i,true,-1,hu_HU,hu_HU,137.51.25
12658,hy-x-icu,11,10,i,true,-1,hy,hy,137.51.25
12659,hy-AM-x-icu,11,10,i,true,-1,hy_AM,hy_AM,137.51.25
12660,id-x-icu,11,10,i,true,-1,id,id,137.51
12661,id-ID-x-icu,11,10,i,true,-1,id_ID,id_ID,137.51
12662,ig-x-icu,11,10,i,true,-1,ig,ig,137.51.25
12663,ig-NG-x-icu,11,10,i,true,-1,ig_NG,ig_NG,137.51.25
12664,ii-x-icu,11,10,i,true,-1,ii,ii,137.51.25
12665,ii-CN-x-icu,11,10,i,true,-1,ii_CN,ii_CN,137.51.25
12666,is-x-icu,11,10,i,true,-1,is,is,137.51.25
12667,is-IS-x-icu,11,10,i,true,-1,is_IS,is_IS,137.51.25
12668,it-x-icu,11,10,i,true,-1,it,it,137.51
12669,it-CH-x-icu,11,10,i,true,-1,it_CH,it_CH,137.51
12670,it-IT-x-icu,11,10,i,true,-1,it_IT,it_IT,137.51
12671,it-SM-x-icu,11,10,i,true,-1,it_SM,it_SM,137.51
12672,ja-x-icu,11,10,i,true,-1,ja,ja,137.51.25
12673,ja-JP-x-icu,11,10,i,true,-1,ja_JP,ja_JP,137.51.25
12674,jgo-x-icu,11,10,i,true,-1,jgo,jgo,137.51.25
12675,jgo-CM-x-icu,11,10,i,true,-1,jgo_CM,jgo_CM,137.51.25
12676,jmc-x-icu,11,10,i,true,-1,jmc,jmc,137.51.25
12677,jmc-TZ-x-icu,11,10,i,true,-1,jmc_TZ,jmc_TZ,137.51.25
