FarmApp,pg_catalog,pg_pltemplate,TABLE,8,aclitem,,,,,,,,,,,,,,,,FarmApp,pg_catalog,aclitem,,,,,a8
FarmApp,pg_catalog,pg_extension,TABLE,7,oid,,,,,,,,,,,,,,,,FarmApp,pg_catalog,oid,,,,,a7
FarmApp,pg_catalog,pg_extension,TABLE,8,text,,,,,,FarmApp,pg_catalog,C,,,,,,,,FarmApp,pg_catalog,text,,,,,a8
FarmApp,pg_catalog,pg_foreign_data_wrapper,TABLE,6,aclitem,,,,,,,,,,,,,,,,FarmApp,pg_catalog,aclitem,,,,,a6
FarmApp,pg_catalog,pg_foreign_data_wrapper,TABLE,7,text,,,,,,FarmApp,pg_catalog,C,,,,,,,,FarmApp,pg_catalog,text,,,,,a7
FarmApp,pg_catalog,pg_foreign_server,TABLE,7,aclitem,,,,,,,,,,,,,,,,FarmApp,pg_catalog,aclitem,,,,,a7
FarmApp,pg_catalog,pg_foreign_server,TABLE,8,text,,,,,,FarmApp,pg_catalog,C,,,,,,,,FarmApp,pg_catalog,text,,,,,a8
FarmApp,pg_catalog,pg_user_mapping,TABLE,4,text,,,,,,FarmApp,pg_catalog,C,,,,,,,,FarmApp,pg_catalog,text,,,,,a4
FarmApp,pg_catalog,pg_foreign_table,TABLE,3,text,,,,,,FarmApp,pg_catalog,C,,,,,,,,FarmApp,pg_catalog,text,,,,,a3
FarmApp,pg_catalog,pg_policy,TABLE,6,oid,,,,,,,,,,,,,,,,FarmApp,pg_catalog,oid,,,,,a6
FarmApp,pg_catalog,pg_default_acl,TABLE,5,aclitem,,,,,,,,,,,,,,,,FarmApp,pg_catalog,aclitem,,,,,a5
FarmApp,pg_catalog,pg_init_privs,TABLE,5,aclitem,,,,,,,,,,,,,,,,FarmApp,pg_catalog,aclitem,,,,,a5
FarmApp,pg_catalog,pg_partitioned_table,TABLE,5,smallint,,,,,,,,,,,,,,,,FarmApp,pg_catalog,int2,,,,,a5
FarmApp,pg_catalog,pg_partitioned_table,TABLE,6,oid,,,,,,,,,,,,,,,,FarmApp,pg_catalog,oid,,,,,a6
FarmApp,pg_catalog,pg_partitioned_table,TABLE,7,oid,,,,,,,,,,,,,,,,FarmApp,pg_catalog,oid,,,,,a7
