0,0,0,0,1260,3373,p
0,0,0,0,1260,3374,p
0,0,0,0,1260,3375,p
0,0,0,0,1260,3377,p
0,0,0,0,1260,4569,p
0,0,0,0,1260,4570,p
0,0,0,0,1260,4571,p
0,0,0,0,1260,4200,p
0,0,0,0,1260,10,p
