3727,simple,11,dsimple_init,dsimple_lexize
3730,synonym,11,dsynonym_init,dsynonym_lexize
3733,ispell,11,dispell_init,dispell_lexize
3742,thesaurus,11,thesaurus_init,thesaurus_lexize
12975,snowball,11,dsnowball_init,dsnowball_lexize
